4266058	4266070	0
4266032	4288868	7
4265992	4264041	4
4266027	4288876	7
4266037	4293268	4
4266058	4266060	1
4266062	4264321	4
4266000	4288940	7
4266046	4288884	7
4266005	4288888	7
4266037	4293268	7
4266051	4288884	7
4266010	4288888	7
4266037	4293268	6
4265987	4263976	7
4266022	4288872	7
4266015	4288936	7
4269986	4264276	4
4269964	4284488	7
4269969	4284368	7
4269959	4284540	7
4263941	4269952	2
4269995	4264211	4
4264925	4264266	4
4264914	4293308	4
4264975	4264266	4
4264939	4293316	4
4264914	4293308	7
4264914	4293308	6
4264939	4293316	6
4264950	4264266	4
4263951	4264880	2
4264939	4293316	7
4270620	4293272	7
4273355	4293100	6
4273389	4293128	4
4273311	4288960	7
4273402	4273404	1
4273094	4273098	0
4273219	4289236	7
4273301	4289232	7
4273426	4293032	6
4273406	4264161	4
4273177	4289224	7
4273384	4284760	7
4273419	4293028	4
4273331	4288584	7
4273389	4293128	6
4273361	4289040	7
4273226	4289200	7
4273355	4293100	7
4273212	4289248	7
4273206	4289204	7
4273378	4293080	4
4264081	4273168	2
4273343	4288588	7
4273368	4264161	4
4273419	4293028	7
4273378	4293080	7
4273240	4289192	7
4273247	4289188	7
4273306	4288972	7
4273378	4293080	6
4273188	4289216	7
4273419	4293028	6
4273094	4273096	1
4273291	4289048	7
4273264	4289228	7
4273389	4293128	7
4273233	4289196	7
4273426	4293032	7
4273182	4289220	7
4273395	4289040	7
4273194	4289212	7
4273426	4293032	4
4263966	4273088	2
4273200	4289208	7
4273280	4289244	7
4273355	4293100	4
4273255	4289240	7
4273321	4288964	7
4273272	4289232	7
4273402	4273414	0
4273088	4288584	7
4273098	4264081	2
4268149	4287112	7
4268252	4293112	4
4268258	4268267	2
4268154	4264061	7
4268252	4293112	7
4268172	4288584	7
4268252	4293112	6
4270707	4293060	4
4270728	4293064	4
4270740	4293068	6
4270707	4293060	7
4270740	4293068	7
4270707	4293060	6
4270799	4270810	0
4270740	4293068	4
4270672	4288584	7
4270819	4270833	0
4270808	4270833	2
4270752	4293072	7
4270698	4270853	2
4270670	4270703	0
4270752	4293072	6
4270819	4270821	1
4270752	4293072	4
4270682	4270684	1
4270670	4270672	1
4270768	4293076	7
4270682	4270703	0
4270768	4293076	6
4270799	4270801	1
4270660	4288584	7
4270768	4293076	4
4270692	4288588	7
4270728	4293064	7
4270836	4288584	7
4270728	4293064	6
4270847	4288588	7
4270684	4288584	7
4263991	4269776	2
4269776	4288916	7
4270995	4270997	1
4270995	4271001	0
4270968	4270970	1
4270968	4270974	0
4271022	4271024	1
4271022	4271028	0
4270999	4271033	2
4270972	4271033	2
4271026	4271033	2
4270707	4293060	4
4270728	4293064	4
4270740	4293068	6
4270707	4293060	7
4270740	4293068	7
4270707	4293060	6
4270799	4270810	0
4270740	4293068	4
4270672	4288584	7
4270819	4270833	0
4270808	4270833	2
4270752	4293072	7
4270698	4270853	2
4270670	4270703	0
4270752	4293072	6
4270819	4270821	1
4270752	4293072	4
4270682	4270684	1
4270670	4270672	1
4270768	4293076	7
