1	4265984	1	3	0
2	4265984	1	2	1
3	4265984	2	3	2
4	4263941	4	5	2
5	4263951	6	7	2
6	4263966	10	12	2
7	4263966	14	11	2
8	4263966	12	14	0
9	4263966	15	16	1
10	4263966	16	17	2
11	4263966	11	15	2
12	4263966	15	17	0
13	4263966	12	13	1
14	4268144	19	20	2
15	4270640	22	24	0
16	4270640	23	29	2
17	4270640	27	28	2
18	4270640	21	22	1
19	4270640	24	25	1
20	4270640	25	28	2
21	4270640	28	29	2
22	4270640	22	23	1
23	4270640	21	24	0
24	4270640	26	28	0
25	4270640	24	26	0
26	4270640	26	27	1
27	4263991	30	31	2
28	4270944	32	34	0
29	4270944	38	39	2
30	4270944	36	37	1
31	4270944	37	39	2
32	4270944	32	33	1
33	4270944	34	36	0
34	4270944	36	38	0
35	4270944	35	39	2
36	4270944	33	39	2
37	4270944	34	35	1
38	4264016	22	24	0
39	4264016	23	29	2
40	4264016	40	21	2
41	4264016	27	28	2
42	4264016	21	22	1
43	4264016	24	25	1
44	4264016	25	28	2
45	4264016	28	29	2
46	4264016	22	23	1
47	4264016	21	24	0
48	4264016	26	28	0
49	4264016	24	26	0
50	4264016	26	27	1
51	4271632	57	58	2
52	4271632	83	84	2
53	4271632	62	63	1
54	4271632	63	87	0
55	4271632	74	85	0
56	4271632	78	82	0
57	4271632	43	44	1
58	4271632	82	83	1
59	4271632	43	42	0
60	4271632	56	58	2
61	4271632	65	66	1
62	4271632	63	64	1
63	4271632	65	86	0
64	4271632	61	62	1
65	4271632	49	51	0
66	4271632	44	42	0
67	4271632	55	60	0
68	4271632	66	84	0
69	4271632	50	52	0
70	4271632	84	85	2
71	4271632	44	45	1
72	4271632	45	42	0
73	4271632	76	84	0
74	4271632	86	87	2
75	4271632	54	55	1
76	4271632	59	60	1
77	4271632	79	80	2
78	4271632	66	67	1
79	4271632	51	52	1
80	4271632	70	71	1
81	4271632	48	49	2
82	4271632	51	49	0
83	4271632	64	65	1
84	4271632	71	72	1
85	4271632	72	84	2
86	4271632	78	79	1
87	4271632	41	43	0
88	4271632	52	60	0
89	4271632	47	48	1
90	4271632	73	85	0
91	4271632	49	50	1
92	4271632	69	71	0
93	4271632	71	67	0
94	4271632	81	80	0
95	4271632	62	88	0
96	4271632	80	82	0
97	4271632	68	71	0
98	4271632	75	76	1
99	4271632	76	77	1
100	4271632	70	73	0
101	4271632	73	74	1
102	4271632	80	81	1
103	4271632	53	54	1
104	4271632	54	60	0
105	4271632	67	68	1
106	4271632	82	84	0
107	4271632	50	51	1
108	4271632	61	88	0
109	4271632	52	53	1
110	4271632	47	52	0
111	4271632	85	86	2
112	4271632	74	75	1
113	4271632	64	86	0
114	4271632	87	88	2
115	4271632	53	57	0
116	4271632	55	56	1
117	4271632	41	42	1
118	4271632	59	61	0
119	4271632	77	84	0
120	4271632	69	70	1
121	4271632	46	42	0
122	4271632	81	82	1
123	4271632	75	85	0
124	4271632	68	69	1
125	4271632	67	85	0
126	4271632	45	46	1
127	4271632	58	60	0
128	4271632	58	59	1
129	4271632	46	47	1
130	4271632	77	78	1
131	4264041	89	90	2
132	4271216	95	96	2
133	4271216	92	96	2
134	4271216	94	96	2
135	4271216	91	93	0
136	4271216	93	95	0
137	4271216	93	94	1
138	4271216	91	92	1
139	4264056	97	98	2
140	4264061	99	100	2
141	4267136	101	102	2
142	4264066	103	104	2
143	4267312	106	108	0
144	4267312	107	108	2
145	4267312	105	106	1
146	4267312	106	107	1
147	4267312	105	109	0
148	4266128	115	117	0
149	4266128	126	127	2
150	4266128	113	115	2
151	4266128	128	129	2
152	4266128	134	135	1
153	4266128	132	134	0
154	4266128	135	136	2
155	4266128	121	122	2
156	4266128	124	125	1
157	4266128	112	114	0
158	4266128	111	115	0
159	4266128	129	132	0
160	4266128	136	137	2
161	4266128	127	129	0
