1	4	b4	NULL	0	null
2	1	ebp	NULL	0	1
3	1	esp	NULL	0	1
4	2	NULL	4263976	0	1
5	4	cs	NULL	0	1
6	2	NULL	4264041	0	5
7	2	NULL	4	0	1
8	1	eax	NULL	0	1
9	4	ds	NULL	0	1
10	4	[	NULL	0	9
11	2	NULL	4288940	0	10
12	2	NULL	4288888	0	10
13	2	NULL	4288888	0	1
14	1	ecx	NULL	0	1
15	2	NULL	4288936	0	10
16	2	NULL	4288872	0	1
17	2	NULL	4288876	0	1
18	2	NULL	4288868	0	1
19	2	NULL	4293268	0	10
20	2	NULL	20	0	1
21	2	NULL	4288884	0	10
22	2	NULL	4288884	0	10
23	2	NULL	0	0	1
24	4	b1	NULL	0	null
25	4	cs	NULL	0	24
26	2	NULL	4266070	0	25
27	2	NULL	8	0	1
28	2	NULL	4264321	0	5
29	2	NULL	4269952	0	5
30	2	NULL	31	0	1
31	2	NULL	4284540	0	1
32	2	NULL	4284488	0	1
33	2	NULL	4284368	0	1
34	2	NULL	196608	0	1
35	2	NULL	65536	0	1
36	2	NULL	4264276	0	5
37	2	NULL	12	0	1
38	2	NULL	4264211	0	5
39	2	NULL	24	0	1
40	2	NULL	4264880	0	5
41	2	NULL	204	0	1
42	1	ebx	NULL	0	1
43	1	esi	NULL	0	1
44	1	edi	NULL	0	1
45	4	ss	NULL	0	1
46	4	[	NULL	0	45
47	4	+	NULL	0	46
48	1	ebp	NULL	0	47
49	2	NULL	4294967092	0	47
50	2	NULL	51	0	1
51	2	NULL	3435973836	0	1
52	4	es	NULL	0	1
53	4	[	NULL	0	52
54	1	edi	NULL	0	53
55	2	NULL	40	0	1
56	2	NULL	4293308	0	10
57	2	NULL	4264266	0	5
58	2	NULL	4294967288	0	47
59	2	NULL	4294967288	0	47
60	2	NULL	4293316	0	10
61	2	NULL	4264266	0	5
62	2	NULL	4294967288	0	47
63	2	NULL	4264266	0	5
64	2	NULL	4293272	0	10
65	2	NULL	4273088	0	5
66	2	NULL	4273168	0	5
67	2	NULL	4288584	0	10
68	2	NULL	4273098	0	25
69	2	NULL	4264081	0	5
70	2	NULL	808	0	1
71	2	NULL	4289224	0	10
