1	4271024	6	7	2
2	4271024	3	7	2
3	4271024	5	7	2
4	4271024	2	4	0
5	4271024	4	6	0
6	4271024	4	5	1
7	4271024	2	3	1
8	4263941	8	9	2
9	4263951	10	11	2
10	4263966	14	16	2
11	4263966	18	15	2
12	4263966	16	18	0
13	4263966	19	20	1
14	4263966	20	21	2
15	4263966	15	19	2
16	4263966	19	21	0
17	4263966	16	17	1
18	4269600	27	28	1
19	4269600	22	29	0
20	4269600	22	23	1
21	4269600	23	29	0
22	4269600	25	26	1
23	4269600	24	25	1
24	4269600	27	29	0
25	4269600	24	28	0
26	4269600	28	30	2
27	4269600	23	24	1
28	4269600	26	28	0
29	4269600	25	28	0
30	4269600	29	30	2
31	4269600	26	27	1
32	4268144	41	42	2
33	4268144	45	46	2
34	4268144	40	41	1
35	4268144	38	38	0
36	4268144	42	43	1
37	4268144	34	35	2
38	4268144	43	44	2
39	4268144	33	48	0
40	4268144	33	34	1
41	4268144	36	48	0
42	4268144	48	49	2
43	4268144	35	36	1
44	4268144	36	37	1
45	4268144	35	35	0
46	4268144	39	40	2
47	4268144	44	44	0
48	4268144	44	45	1
49	4268144	47	49	2
50	4268144	46	46	0
51	4268144	32	33	1
52	4268144	46	47	1
53	4268144	49	50	2
54	4268144	37	38	2
55	4268144	42	42	0
56	4268144	40	40	0
57	4268144	32	50	0
58	4268144	38	39	1
59	4263991	51	12	2
60	4264016	55	57	0
61	4264016	56	62	2
62	4264016	53	54	2
63	4264016	54	55	1
64	4264016	57	58	1
65	4264016	58	61	2
66	4264016	61	62	2
67	4264016	55	56	1
68	4264016	54	57	0
69	4264016	60	61	2
70	4264016	59	61	0
71	4264016	57	59	0
72	4264016	59	60	1
73	4269840	64	66	0
74	4269840	66	67	2
75	4269840	64	65	1
76	4269840	65	67	2
77	4264992	68	70	0
78	4264992	68	69	1
79	4264041	71	72	2
80	4267120	75	77	0
81	4267120	76	77	2
82	4267120	74	75	1
83	4267120	75	76	1
84	4267120	74	78	0
85	4264056	79	31	2
86	4264061	80	81	2
87	4265600	82	83	1
88	4265600	84	86	0
89	4265600	84	85	1
90	4265600	85	86	2
91	4265600	82	84	0
92	4265600	83	84	2
93	4264066	87	88	2
94	4264081	15	19	2
95	4264081	19	21	0
96	4264081	19	20	1
97	4264081	20	21	2
98	4264131	91	93	2
99	4264131	93	98	0
100	4264131	95	96	1
101	4264131	96	99	2
102	4264131	90	91	2
103	4264131	98	99	2
104	4264131	93	94	1
105	4264131	92	93	2
106	4264131	97	92	2
107	4264131	94	97	0
108	4264131	95	97	0
109	4264131	94	95	1
110	4264086	100	101	2
111	4270752	102	104	0
112	4270752	108	109	2
113	4270752	106	107	1
114	4270752	107	109	2
115	4270752	102	103	1
116	4270752	104	106	0
117	4270752	106	108	0
118	4270752	105	109	2
119	4270752	103	109	2
120	4270752	104	105	1
121	4269936	114	115	1
122	4269936	112	113	1
123	4269936	110	115	0
124	4269936	114	112	0
125	4269936	110	111	1
126	4269936	112	114	0
127	4269936	111	112	2
128	4269936	113	114	2
129	4264101	116	117	2
130	4264126	119	63	2
131	4266688	124	127	0
132	4266688	132	134	2
133	4266688	133	134	2
134	4266688	124	125	1
135	4266688	121	134	2
136	4266688	122	124	0
137	4266688	127	128	1
138	4266688	126	133	2
139	4266688	130	132	0
140	4266688	120	121	1
141	4266688	131	134	2
142	4266688	129	134	2
143	4266688	122	123	1
144	4266688	127	129	0
145	4266688	120	122	0
146	4266688	125	130	0
147	4266688	128	134	2
148	4266688	123	134	2
149	4266688	130	131	1
150	4266688	125	126	1
151	4265504	135	137	0
152	4265504	136	137	2
153	4265504	135	136	1
154	4264141	135	137	0
155	4264141	136	137	2
156	4264141	139	135	2
157	4264141	135	136	1
158	4272336	142	161	0
159	4272336	150	152	0
160	4272336	157	158	2
161	4272336	143	144	1
