1	4271024	2	4271093	4264166
2	4271024	4	4271144	4264131
3	4263941	9	4269794	4264276
4	4263941	9	4269803	4264211
5	4263951	11	4264898	4293308
6	4263951	11	4264909	4264266
7	4263951	11	4264944	4264266
8	4263966	19	4273163	4293096
9	4263966	19	4273176	4264161
10	4263966	19	4273186	4293076
11	4263966	19	4273197	4293124
12	4263966	20	4273214	4264161
13	4263966	21	4273227	4293024
14	4263966	21	4273234	4293028
15	4269600	28	4269683	4264086
16	4265904	31	4265907	4264016
17	4265904	31	4265912	4265936
18	4268144	49	4268407	4267232
19	4268144	50	4268422	4263966
20	4264016	57	4270515	4293056
21	4264016	57	4270536	4293060
22	4264016	57	4270548	4293064
23	4264016	57	4270560	4293068
24	4264016	57	4270576	4293072
25	4265568	63	4265578	4264301
26	4269840	66	4269871	4264291
27	4264992	70	4265012	4264361
28	4264041	72	4270391	4264191
29	4267120	76	4267157	4267232
30	4267120	78	4267190	4267232
31	4264061	81	4271421	4264346
32	4265600	82	4265603	4266688
33	4265600	82	4265615	4293272
34	4265600	82	4265626	4293276
35	4265600	82	4265650	4293280
36	4265600	82	4265664	4293284
37	4265600	82	4265691	4264271
38	4265600	82	4265696	4264236
39	4265600	83	4265715	4293292
40	4265600	84	4265724	4263941
41	4265600	85	4265740	4293296
42	4265504	136	4265530	4264301
43	4265504	136	4265536	4264186
44	4270275	138	4270277	4264246
45	4272336	141	4272371	4263966
46	4272336	142	4272403	4293080
47	4272336	143	4272418	4293080
48	4272336	144	4272432	4263966
49	4272336	145	4272454	4293084
50	4272336	146	4272473	4263966
51	4272336	147	4272489	4293084
52	4272336	148	4272503	4293084
53	4272336	152	4272595	4293032
54	4272336	153	4272611	4263966
55	4272336	154	4272669	4293032
56	4272336	160	4272757	4293080
57	4272336	161	4272771	4263966
58	4267232	163	4267277	4263991
59	4267232	164	4267292	4264396
60	4267232	165	4267326	4293092
61	4267232	166	4267359	4293092
62	4267232	169	4267394	4266944
63	4267232	170	4267426	4267952
64	4267232	176	4267469	4293096
65	4267232	177	4267518	4264296
66	4267232	179	4267605	4293100
67	4267232	180	4267639	4293100
68	4267232	182	4267680	4293100
69	4267232	183	4267714	4293100
70	4267232	187	4267774	4293104
71	4267232	188	4267788	4263966
72	4265936	189	4266001	4264196
73	4265936	190	4266030	4293112
74	4265936	193	4266067	4293116
75	4265936	195	4266086	4264321
76	4265936	197	4266125	4264391
77	4265936	202	4266190	4264101
78	4265936	204	4266236	4293236
79	4265936	207	4266264	4293120
80	4265936	209	4266284	4264311
81	4265936	210	4266302	4289976
82	4265936	211	4266310	4293240
83	4265936	211	4266353	4263951
84	4265936	212	4266381	4293248
85	4265936	214	4266396	4293252
86	4264191	222	4270102	4293304
87	4264191	223	4270124	4293192
88	4264191	224	4270140	4264066
89	4264191	224	4270162	4293304
90	4264191	224	4270180	4293304
91	4264191	224	4270204	4293276
92	4264191	224	4270214	4264381
93	4264191	224	4270229	4293276
94	4264191	224	4270247	4293276
95	4264191	224	4270268	4270275
96	4264226	234	4269736	4293076
97	4265792	240	4265800	4264041
98	4265792	240	4265845	4293264
99	4265792	241	4265870	4264321
100	4271440	246	4271477	4293036
101	4271440	248	4271506	4293040
102	4271440	260	4271620	4272336
103	4271440	263	4271654	4293084
104	4271440	280	4271942	4293044
105	4271440	280	4271949	4293048
106	4271440	289	4272084	4293044
107	4271440	289	4272091	4293052
108	4268896	300	4268961	4288908
109	4264366	314	4268566	4293080
110	4264366	315	4268586	4293084
111	4264366	317	4268683	4268896
112	4264366	317	4268721	4293088
113	4264366	317	4268735	4288908
114	4264366	317	4268758	4267232
115	4264366	317	4268774	4263966
116	4264366	318	4268792	4267232
117	4264366	319	4268808	4263966
118	4267952	320	4268060	4293108
119	4266944	323	4267034	4293108
