93	1
94	66
94	35
94	34
95	41
95	1
96	22
96	67
96	21
96	20
96	19
96	1
97	13
97	12
97	11
97	1
98	41
98	1
99	41
99	1
100	17
100	1
101	16
101	1
102	15
102	1
103	7
103	1
104	6
104	1
105	6
105	1
106	68
106	31
106	1
107	6
107	1
108	6
108	1
109	7
109	1
110	29
110	1
111	69
111	1
112	70
112	1
113	71
113	1
114	72
114	1
115	73
115	1
116	74
116	1
117	29
117	1
118	75
118	31
118	1
119	7
119	1
120	76
120	1
121	2
121	1
122	77
122	31
122	1
123	7
123	1
124	78
124	1
125	6
125	1
126	79
126	31
126	1
127	6
127	1
128	6
128	1
129	7
129	1
130	7
130	1
131	80
131	1
132	15
132	1
133	16
133	1
134	17
134	1
135	17
135	1
136	22
136	81
136	21
136	20
136	19
136	1
137	41
137	1
138	82
138	1
139	2
139	1
140	83
140	1
141	86
141	85
141	84
141	1
142	2
142	1
143	16
143	1
144	7
144	1
145	87
145	1
146	88
146	4
146	3
146	1
147	7
147	1
148	33
148	1
149	16
149	1
150	7
150	1
151	89
151	31
151	1
152	22
152	90
152	21
152	20
152	19
152	1
153	2
153	1
154	22
154	91
154	21
154	20
154	19
154	1
155	29
155	1
156	22
156	92
156	21
156	20
156	19
156	1
157	93
157	1
158	2
158	1
159	2
159	1
160	17
160	1
161	16
161	1
162	15
162	1
163	7
163	1
164	80
164	1
165	6
165	1
166	7
166	1
167	94
167	31
167	1
168	7
168	1
169	6
169	1
170	6
170	1
171	2
171	1
172	95
172	4
172	3
172	1
173	96
173	4
173	3
173	1
174	97
174	31
174	1
175	98
175	31
175	1
176	41
176	1
177	99
177	4
177	3
177	1
178	100
178	35
178	34
179	101
179	31
179	1
180	6
180	1
181	6
181	1
182	7
182	1
183	7
183	1
184	102
184	1
185	103
185	4
185	3
185	1
186	2
186	1
187	104
187	4
187	3
187	1
188	41
188	1
189	105
189	4
189	3
189	1
190	45
190	1
191	106
191	4
191	3
191	1
192	15
192	1
193	107
193	4
193	3
193	1
194	16
194	1
195	108
195	4
195	3
195	1
196	17
196	1
197	112
197	111
197	110
197	109
198	113
198	109
199	114
199	111
199	110
199	109
200	115
200	109
201	116
201	111
201	110
201	109
202	117
202	109
203	118
203	111
203	110
203	109
204	119
204	109
205	120
205	111
205	110
205	109
206	121
206	109
207	122
207	111
207	110
207	109
208	123
208	109
209	124
209	4
209	3
209	1
210	2
210	1
211	22
211	125
211	21
211	20
211	19
211	1
212	126
212	4
212	3
212	1
213	2
213	1
214	2
214	1
215	22
215	127
215	21
215	20
215	19
215	1
216	128
216	4
216	3
216	1
217	2
217	1
218	2
218	1
219	22
219	129
219	21
219	20
219	19
219	1
220	130
220	4
220	3
220	1
221	2
221	1
222	2
222	1
223	22
223	131
223	21
223	20
223	19
223	1
224	132
224	4
224	3
224	1
225	133
225	1
226	2
226	1
227	134
227	4
227	3
227	1
228	135
228	4
228	3
228	1
229	2
229	1
230	136
230	4
230	3
230	1
231	137
231	1
232	138
232	4
232	3
232	1
233	62
233	1
234	41
234	1
235	139
235	4
235	3
235	1
236	22
236	140
236	21
236	20
236	19
236	1
237	41
237	1
238	45
238	1
239	141
239	4
239	3
239	1
240	22
240	142
240	21
240	20
240	19
240	1
241	45
241	1
242	143
242	4
242	3
242	1
243	144
243	4
243	3
243	1
244	2
244	1
245	62
245	1
246	145
246	31
246	1
247	7
247	1
248	33
248	1
249	29
249	1
250	146
250	4
250	3
250	1
251	147
251	1
252	148
252	4
252	3
252	1
253	149
253	4
253	3
253	1
254	29
254	1
255	150
255	35
255	34
256	62
256	1
257	151
257	31
257	1
258	7
258	1
259	33
259	1
260	137
260	1
261	152
261	4
261	3
261	1
262	2
262	1
263	153
263	4
263	3
263	1
264	7
264	1
265	6
265	1
266	6
266	1
267	6
267	1
268	6
268	1
269	7
269	1
270	2
270	1
271	22
271	154
271	21
271	20
271	19
271	1
272	41
272	1
273	155
273	4
273	3
273	1
274	156
274	4
274	3
274	1
275	157
275	1
276	158
276	35
276	34
277	45
277	1
278	22
278	159
278	21
278	20
278	19
278	1
279	2
279	1
280	160
280	4
280	3
280	1
281	161
281	162
281	58
281	4
281	3
281	1
282	163
282	1
283	164
283	35
283	34
284	41
284	1
285	22
285	165
285	21
285	20
285	19
285	1
286	45
286	1
287	156
287	4
287	3
287	1
288	166
288	167
288	58
288	4
288	3
288	1
289	168
289	1
290	169
290	35
290	34
291	2
291	1
292	22
292	170
292	21
292	20
292	19
292	1
293	41
293	1
294	155
294	4
294	3
294	1
295	59
295	167
295	58
295	4
295	3
295	1
296	171
296	1
297	172
297	35
297	34
298	45
298	1
299	22
299	173
299	21
299	20
299	19
299	1
300	2
300	1
301	160
301	4
301	3
301	1
302	161
302	167
302	58
302	4
302	3
302	1
303	174
303	1
304	175
304	35
304	34
305	41
305	1
306	22
306	176
306	21
306	20
306	19
306	1
307	45
307	1
308	156
308	4
308	3
308	1
309	166
309	167
309	58
309	4
309	3
309	1
310	177
310	1
311	178
311	35
311	34
312	179
312	31
312	1
313	2
313	1
314	62
314	1
315	180
315	35
315	34
316	2
316	1
317	2
317	1
318	6
318	1
319	181
319	109
320	6
320	1
321	6
321	1
322	7
322	1
323	182
323	31
323	1
324	183
324	31
324	1
325	6
325	1
326	6
326	1
327	6
327	1
328	7
328	1
329	7
329	1
330	184
330	1
331	2
331	1
332	185
332	4
332	3
332	1
333	2
333	1
334	6
334	1
335	22
335	186
335	21
335	20
335	19
335	1
336	2
336	1
337	187
337	4
337	3
337	1
338	188
338	1
339	2
339	1
340	22
340	189
340	21
340	20
340	19
340	1
341	22
341	190
341	21
341	20
341	19
341	1
342	2
342	1
343	2
343	1
344	22
344	191
344	21
344	20
344	19
344	1
345	192
345	31
345	1
346	195
346	194
346	193
346	34
347	196
347	34
348	15
348	1
349	16
349	1
350	197
350	31
350	1
351	41
351	1
352	2
352	1
353	16
353	1
354	59
354	198
354	58
354	4
354	3
354	1
355	7
355	1
356	199
356	200
356	21
356	20
356	19
356	1
357	201
357	34
358	202
358	194
358	193
358	34
359	41
359	1
360	62
360	1
361	201
361	34
362	201
362	34
363	203
363	35
363	34
364	41
364	1
365	16
365	1
366	41
366	1
367	204
367	1
368	41
368	1
369	205
369	1
370	206
370	31
370	1
371	15
371	1
372	22
372	207
372	21
372	20
372	19
372	1
373	41
373	1
374	41
374	1
375	208
375	35
375	34
376	201
376	34
377	210
377	211
377	209
377	194
377	193
377	34
378	215
378	216
378	217
378	214
378	213
378	212
378	34
379	201
379	34
380	41
380	1
381	62
381	1
382	201
382	34
383	201
383	34
384	218
384	35
384	34
385	45
385	1
386	2
386	1
387	219
387	34
388	195
388	194
388	193
388	34
389	2
389	1
390	62
390	1
391	219
391	34
392	219
392	34
393	220
393	35
393	34
394	17
394	1
395	17
395	1
396	22
396	221
396	21
396	20
396	19
396	1
397	2
397	1
398	45
398	1
399	17
399	1
400	188
400	1
401	222
401	35
401	34
402	219
402	34
403	223
403	224
403	209
403	194
403	193
403	34
404	17
404	1
405	62
405	1
406	219
406	34
407	219
407	34
408	225
408	35
408	34
409	41
409	1
410	2
410	1
411	41
411	1
412	226
412	34
413	16
413	1
414	45
414	1
415	86
415	85
415	84
415	1
416	227
416	4
416	3
416	1
417	41
417	1
418	2
418	1
419	41
419	1
420	163
420	1
421	2
421	1
422	228
422	1
423	231
423	230
423	229
423	34
424	232
424	194
424	193
424	34
425	41
425	1
426	2
426	1
427	201
427	34
428	195
428	194
428	193
428	34
429	2
429	1
430	62
430	1
431	201
431	34
432	201
432	34
433	233
433	35
433	34
434	17
434	1
435	22
435	234
435	21
435	20
435	19
435	1
436	2
436	1
437	41
437	1
438	16
438	1
439	41
439	1
440	17
440	1
441	188
441	1
442	219
442	34
443	223
443	224
443	209
443	194
443	193
443	34
444	17
444	1
445	62
445	1
446	219
446	34
447	219
447	34
448	235
448	35
448	34
449	41
449	1
450	2
450	1
451	41
451	1
452	226
452	34
453	86
453	85
453	84
453	1
454	227
454	4
454	3
454	1
455	41
455	1
456	2
456	1
457	41
457	1
458	163
458	1
459	231
459	230
459	229
459	34
460	232
460	194
460	193
460	34
461	17
461	1
462	236
462	35
462	34
463	15
463	1
464	237
464	1
465	2
465	1
466	238
466	4
466	3
466	1
467	41
467	1
468	22
468	239
468	21
468	20
468	19
468	1
469	15
469	1
470	240
470	1
471	2
471	1
472	41
472	1
473	241
473	31
473	1
474	7
474	1
475	242
475	1
476	16
476	1
477	15
477	1
478	41
478	1
479	22
479	243
479	21
479	20
479	19
479	1
480	41
480	1
481	6
481	1
482	244
482	31
482	1
483	7
483	1
484	6
484	1
485	6
485	1
486	245
486	31
486	1
487	6
487	1
488	6
488	1
489	7
489	1
490	2
490	1
491	2
491	1
492	6
492	1
493	246
493	31
493	1
494	6
494	1
495	6
495	1
496	7
496	1
497	7
497	1
498	78
498	1
499	22
499	247
499	21
499	20
499	19
499	1
500	29
500	1
501	22
501	248
501	21
501	20
501	19
501	1
502	29
502	1
503	249
503	4
503	3
503	1
504	250
504	1
505	251
505	35
505	34
506	2
506	1
507	252
507	4
507	3
507	1
508	2
508	1
509	253
509	1
510	254
510	35
510	34
511	41
511	1
512	255
512	4
512	3
512	1
513	41
513	1
514	256
514	4
514	3
514	1
515	41
515	1
516	257
516	31
516	1
517	45
517	1
518	22
518	258
518	21
518	20
518	19
518	1
519	45
519	1
520	259
520	4
520	3
520	1
521	2
521	1
522	22
522	260
522	21
522	20
522	19
522	1
523	22
523	261
523	21
523	20
523	19
523	1
524	2
524	1
525	41
525	1
526	22
526	262
526	21
526	20
526	19
526	1
527	41
527	1
528	22
528	263
528	21
528	20
528	19
528	1
529	22
529	264
529	21
529	20
529	19
529	1
530	41
530	1
531	265
531	4
531	3
531	1
532	2
532	1
533	22
533	266
533	21
533	20
533	19
533	1
534	22
534	267
534	21
534	20
534	19
534	1
535	2
535	1
536	268
536	4
536	3
536	1
537	2
537	1
538	22
538	269
538	21
538	20
538	19
538	1
539	22
539	270
539	21
539	20
539	19
539	1
540	2
540	1
541	271
541	4
541	3
541	1
542	2
542	1
543	22
543	272
543	21
543	20
543	19
543	1
544	22
544	273
544	21
544	20
544	19
544	1
545	2
545	1
546	45
546	1
547	22
547	274
547	21
547	20
547	19
547	1
548	45
548	1
549	275
549	4
549	3
549	1
550	2
550	1
551	22
551	276
551	21
551	20
551	19
551	1
552	2
552	1
553	22
553	277
553	21
553	20
553	19
553	1
554	22
554	278
554	21
554	20
554	19
554	1
555	2
555	1
556	41
556	1
557	22
557	279
557	21
557	20
557	19
557	1
558	41
558	1
559	22
559	280
559	21
559	20
559	19
559	1
560	22
560	281
560	21
560	20
560	19
560	1
561	41
561	1
562	22
562	282
562	21
562	20
562	19
562	1
563	250
563	1
564	283
564	35
564	34
565	22
565	284
565	21
565	20
565	19
565	1
566	285
566	1
567	286
567	35
567	34
568	45
568	1
569	22
569	287
569	21
569	20
569	19
569	1
570	45
570	1
571	253
571	1
572	288
572	35
572	34
573	2
573	1
574	22
574	289
574	21
574	20
574	19
574	1
575	2
575	1
576	290
576	34
577	2
577	1
578	22
578	291
578	21
578	20
578	19
578	1
579	22
579	292
579	21
579	20
579	19
579	1
580	2
580	1
581	41
581	1
582	22
582	293
582	21
582	20
582	19
582	1
583	294
583	4
583	3
583	1
584	41
584	1
585	45
585	1
586	22
586	295
586	21
586	20
586	19
586	1
587	45
587	1
588	296
588	4
588	3
588	1
589	45
589	1
590	7
590	1
591	6
591	1
592	6
592	1
593	62
593	1
594	62
594	1
595	29
595	1
596	29
596	1
597	29
597	1
598	297
598	31
598	1
599	7
599	1
600	298
600	1
601	6
601	1
602	6
602	1
603	7
603	1
604	22
604	299
604	21
604	20
604	19
604	1
605	29
605	1
606	300
606	35
606	34
607	301
607	35
607	34
608	2
608	1
609	22
609	302
609	21
609	20
609	19
609	1
610	2
610	1
611	41
611	1
612	22
612	303
612	21
612	20
612	19
612	1
613	41
613	1
614	45
614	1
615	22
615	304
615	21
615	20
615	19
615	1
616	45
616	1
617	2
617	1
618	22
618	305
618	21
618	20
618	19
618	1
619	2
619	1
620	41
620	1
621	22
621	306
621	21
621	20
621	19
621	1
622	41
622	1
623	307
623	31
623	1
624	7
624	1
625	298
625	1
626	6
626	1
627	308
627	35
627	34
628	6
628	1
629	6
629	1
630	7
630	1
631	7
631	1
632	29
632	1
633	2
633	1
634	45
634	1
635	15
635	1
636	16
636	1
637	17
637	1
638	2
638	1
639	22
639	309
639	21
639	20
639	19
639	1
640	29
640	1
641	2
641	1
642	310
642	31
642	1
643	7
643	1
644	49
644	1
645	17
645	1
646	16
646	1
647	15
647	1
648	45
648	1
649	2
649	1
650	7
650	1
651	6
651	1
652	6
652	1
653	311
653	31
653	1
654	6
654	1
655	6
655	1
656	7
656	1
657	2
657	1
658	22
658	312
658	21
658	20
658	19
658	1
659	2
659	1
660	313
660	31
660	1
661	7
661	1
662	33
662	1
663	2
663	1
664	2
664	1
665	2
665	1
666	2
666	1
667	2
667	1
668	62
668	1
669	6
669	1
670	314
670	4
670	3
670	1
671	6
671	1
672	6
672	1
673	7
673	1
674	2
674	1
675	22
675	315
675	21
675	20
675	19
675	1
676	2
676	1
677	33
677	1
678	316
678	35
678	34
679	41
679	1
680	318
680	319
680	317
680	320
680	58
680	4
680	3
680	1
681	41
681	1
682	188
682	1
683	45
683	1
684	318
684	319
684	317
684	321
684	58
684	4
684	3
684	1
685	322
685	35
685	34
686	45
686	1
687	2
687	1
688	2
688	1
689	22
689	323
689	21
689	20
689	19
689	1
690	41
690	1
691	2
691	1
692	324
692	31
692	1
693	7
693	1
694	242
694	1
695	6
695	1
696	45
696	1
697	325
697	4
697	3
697	1
698	45
698	1
699	2
699	1
700	93
700	1
701	2
701	1
702	2
702	1
703	22
703	326
703	21
703	20
703	19
703	1
704	41
704	1
705	62
705	1
706	41
706	1
707	2
707	1
708	327
708	31
708	1
709	7
709	1
710	242
710	1
711	6
711	1
712	328
712	31
712	1
713	329
713	31
713	1
714	6
714	1
715	6
715	1
716	7
716	1
717	2
717	1
718	22
718	330
718	21
718	20
718	19
718	1
719	2
719	1
720	41
720	1
721	22
721	331
721	21
721	20
721	19
721	1
722	41
722	1
723	45
723	1
724	22
724	332
724	21
724	20
724	19
724	1
725	45
725	1
726	2
726	1
727	22
727	333
727	21
727	20
727	19
727	1
728	2
728	1
729	334
729	1
730	335
730	1
731	336
731	31
731	1
732	7
732	1
733	78
733	1
734	6
734	1
735	6
735	1
736	6
736	1
737	7
737	1
738	337
738	31
738	1
739	338
739	4
739	3
739	1
740	2
740	1
741	62
741	1
742	339
742	4
742	3
742	1
743	7
743	1
744	33
744	1
745	188
745	1
746	340
746	4
746	3
746	1
747	7
747	1
748	33
748	1
749	341
749	4
749	3
749	1
750	2
750	1
751	2
751	1
752	342
752	4
752	3
752	1
753	343
753	4
753	3
753	1
754	2
754	1
755	344
755	4
755	3
755	1
756	41
756	1
757	345
757	4
757	3
757	1
758	155
758	4
758	3
758	1
759	41
759	1
760	346
760	4
760	3
760	1
761	45
761	1
762	347
762	4
762	3
762	1
763	155
763	4
763	3
763	1
764	45
764	1
765	2
765	1
766	348
766	4
766	3
766	1
767	41
767	1
768	155
768	4
768	3
768	1
769	349
769	4
769	3
769	1
770	41
770	1
771	350
771	31
771	1
772	351
772	31
772	1
773	352
773	4
773	3
773	1
774	29
774	1
775	353
775	35
775	34
776	354
776	1
777	355
777	4
777	3
777	1
778	7
778	1
779	33
779	1
780	356
780	31
780	1
781	357
781	4
781	3
781	1
782	188
782	1
783	358
783	35
783	34
784	188
784	1
785	359
785	4
785	3
785	1
786	7
786	1
787	33
787	1
788	2
788	1
789	2
789	1
790	6
790	1
791	360
791	31
791	1
792	361
792	4
792	3
792	1
793	362
793	4
793	3
793	1
794	363
794	31
794	1
795	6
795	1
796	6
796	1
797	7
797	1
798	7
798	1
799	76
799	1
800	2
800	1
801	22
801	364
801	21
801	20
801	19
801	1
802	41
802	1
803	22
803	365
803	21
803	20
803	19
803	1
804	41
804	1
805	161
805	366
805	58
805	4
805	3
805	1
806	22
806	367
806	21
806	20
806	19
806	1
807	41
807	1
808	22
808	368
808	21
808	20
808	19
808	1
809	29
809	1
810	45
810	1
811	22
811	369
811	21
811	20
811	19
811	1
812	2
812	1
813	371
813	372
813	370
813	111
813	110
813	109
814	41
814	1
815	22
815	373
815	21
815	20
815	19
815	1
816	45
816	1
817	59
817	161
817	374
817	58
817	4
817	3
817	1
818	22
818	375
818	21
818	20
818	19
818	1
819	45
819	1
820	376
820	35
820	34
821	2
821	1
822	22
822	377
822	21
822	20
822	19
822	1
823	2
823	1
824	62
824	1
825	22
825	378
825	21
825	20
825	19
825	1
826	2
826	1
827	41
827	1
828	22
828	379
828	21
828	20
828	19
828	1
829	41
829	1
830	87
830	1
831	22
831	380
831	21
831	20
831	19
831	1
832	41
832	1
833	45
833	1
834	22
834	381
834	21
834	20
834	19
834	1
835	2
835	1
836	371
836	382
836	370
836	111
836	110
836	109
837	22
837	383
837	21
837	20
837	19
837	1
838	2
838	1
839	384
839	35
839	34
840	41
840	1
841	22
841	385
841	21
841	20
841	19
841	1
842	45
842	1
843	22
843	386
843	21
843	20
843	19
843	1
844	45
844	1
845	59
845	387
845	58
845	4
845	3
845	1
846	388
846	35
846	34
847	2
847	1
848	22
848	389
848	21
848	20
848	19
848	1
849	41
849	1
850	161
850	387
850	58
850	4
850	3
850	1
851	45
851	1
852	22
852	390
852	21
852	20
852	19
852	1
853	41
853	1
854	166
854	391
854	58
854	4
854	3
854	1
855	22
855	392
855	21
855	20
855	19
855	1
856	41
856	1
857	393
857	35
857	34
858	2
858	1
859	22
859	394
859	21
859	20
859	19
859	1
860	395
860	35
860	34
861	396
861	35
861	34
862	2
862	1
863	2
863	1
864	7
864	1
865	6
865	1
866	6
866	1
867	397
867	31
867	1
868	398
868	4
868	3
868	1
869	6
869	1
870	6
870	1
871	7
871	1
872	7
872	1
873	76
873	1
874	2
874	1
875	22
875	399
875	21
875	20
875	19
875	1
876	22
876	400
876	21
876	20
876	19
876	1
877	2
877	1
878	41
878	1
879	22
879	401
879	21
879	20
879	19
879	1
880	45
880	1
881	402
881	111
881	110
881	109
882	45
882	1
883	403
883	1
884	404
884	35
884	34
885	2
885	1
886	2
886	1
887	405
887	35
887	34
888	2
888	1
889	22
889	406
889	21
889	20
889	19
889	1
890	41
890	1
891	22
891	407
891	21
891	20
891	19
891	1
892	41
892	1
893	161
893	366
893	58
893	4
893	3
893	1
894	22
894	408
894	21
894	20
894	19
894	1
895	41
895	1
896	45
896	1
897	22
897	409
897	21
897	20
897	19
897	1
898	160
898	4
898	3
898	1
899	410
899	1
900	411
900	35
900	34
901	2
901	1
902	2
902	1
903	412
903	35
903	34
904	2
904	1
905	22
905	413
905	21
905	20
905	19
905	1
906	2
906	1
907	78
907	1
908	22
908	414
908	21
908	20
908	19
908	1
909	2
909	1
910	41
910	1
911	22
911	415
911	21
911	20
911	19
911	1
912	45
912	1
913	402
913	111
913	110
913	109
914	45
914	1
915	416
915	1
916	417
916	35
916	34
917	2
917	1
918	2
918	1
919	418
919	35
919	34
920	2
920	1
921	62
921	1
922	7
922	1
923	6
923	1
924	6
924	1
925	16
925	1
926	16
926	1
927	419
927	1
928	2
928	1
929	16
929	1
930	2
930	1
931	420
931	1
932	421
932	35
932	34
933	2
933	1
934	227
934	4
934	3
934	1
935	2
935	1
936	2
936	1
937	422
937	35
937	34
938	2
938	1
939	16
939	1
940	33
940	1
941	16
941	1
942	420
942	1
943	423
943	35
943	34
944	16
944	1
945	424
945	31
945	1
946	425
946	4
946	3
946	1
947	6
947	1
948	6
948	1
949	7
949	1
950	2
950	1
951	426
951	12
951	11
951	1
952	6
952	1
953	427
953	31
953	1
954	6
954	1
955	6
955	1
956	7
956	1
957	7
957	1
958	298
958	1
959	22
959	428
959	21
959	20
959	19
959	1
960	27
960	1
961	2
961	1
962	22
962	429
962	21
962	20
962	19
962	1
963	41
963	1
964	430
964	111
964	110
964	109
965	41
965	1
966	403
966	1
967	431
967	35
967	34
968	2
968	1
969	2
969	1
970	432
970	31
970	1
971	45
971	1
972	22
972	433
972	21
972	20
972	19
972	1
973	2
973	1
974	22
974	434
974	21
974	20
974	19
974	1
975	2
975	1
976	166
976	366
976	58
976	4
976	3
976	1
977	22
977	435
977	21
977	20
977	19
977	1
978	2
978	1
979	41
979	1
980	22
980	436
980	21
980	20
980	19
980	1
981	156
981	4
981	3
981	1
982	410
982	1
983	437
983	35
983	34
984	2
984	1
985	2
985	1
986	438
986	35
986	34
987	45
987	1
988	22
988	439
988	21
988	20
988	19
988	1
989	45
989	1
990	78
990	1
991	22
991	440
991	21
991	20
991	19
991	1
992	45
992	1
993	2
993	1
994	22
994	441
994	21
994	20
994	19
994	1
995	41
995	1
996	430
996	111
996	110
996	109
997	22
997	442
997	21
997	20
997	19
997	1
998	41
998	1
999	22
999	443
999	21
999	20
999	19
999	1
1000	416
1000	1
1001	444
1001	35
1001	34
1002	22
1002	445
1002	21
1002	20
1002	19
1002	1
1003	446
1003	1
1004	447
1004	35
1004	34
1005	448
1005	35
1005	34
1006	45
1006	1
1007	22
1007	449
1007	21
1007	20
1007	19
1007	1
1008	166
1008	450
1008	58
1008	4
1008	3
1008	1
1009	451
1009	1
1010	452
1010	35
1010	34
1011	2
1011	1
1012	2
1012	1
1013	453
1013	35
1013	34
1014	2
1014	1
1015	22
1015	454
1015	21
1015	20
1015	19
1015	1
1016	41
1016	1
1017	41
1017	1
1018	161
1018	455
1018	58
1018	4
1018	3
1018	1
1019	29
1019	1
1020	219
1020	34
1021	2
1021	1
1022	41
1022	1
1023	456
1023	35
1023	34
1024	45
1024	1
1025	22
1025	457
1025	21
1025	20
1025	19
1025	1
1026	22
1026	458
1026	21
1026	20
1026	19
1026	1
1027	45
1027	1
1028	2
1028	1
1029	22
1029	459
1029	21
1029	20
1029	19
1029	1
1030	161
1030	460
1030	58
1030	4
1030	3
1030	1
1031	451
1031	1
1032	461
1032	35
1032	34
1033	2
1033	1
1034	2
1034	1
1035	462
1035	35
1035	34
1036	41
1036	1
1037	22
1037	463
1037	21
1037	20
1037	19
1037	1
1038	2
1038	1
1039	2
1039	1
1040	59
1040	464
1040	58
1040	4
1040	3
1040	1
1041	29
1041	1
1042	465
1042	34
1043	466
1043	35
1043	34
1044	2
1044	1
1045	2
1045	1
1046	7
1046	1
1047	6
1047	1
1048	6
1048	1
1049	467
1049	194
1049	193
1049	34
1050	196
1050	34
1051	468
1051	35
1051	34
1052	29
1052	1
1053	62
1053	1
1054	29
1054	1
1055	29
1055	1
1056	29
1056	1
1057	469
1057	194
1057	193
1057	34
1058	470
1058	34
1059	471
1059	31
1059	1
1060	2
1060	1
1061	472
1061	31
1061	1
1062	7
1062	1
1063	78
1063	1
1064	49
1064	1
1065	473
1065	31
1065	1
1066	7
1066	1
1067	33
1067	1
1068	474
1068	31
1068	1
1069	6
1069	1
1070	6
1070	1
1071	7
1071	1
1072	7
1072	1
1073	475
1073	1
1074	2
1074	1
1075	476
1075	4
1075	3
1075	1
1076	2
1076	1
1077	6
1077	1
1078	22
1078	477
1078	21
1078	20
1078	19
1078	1
1079	2
1079	1
1080	478
1080	4
1080	3
1080	1
1081	29
1081	1
1082	479
1082	35
1082	34
1083	2
1083	1
1084	2
1084	1
1085	41
1085	1
1086	22
1086	480
1086	21
1086	20
1086	19
1086	1
1087	41
1087	1
1088	6
1088	1
1089	481
1089	31
1089	1
1090	7
1090	1
1091	6
1091	1
1092	6
1092	1
1093	2
1093	1
1094	482
1094	4
1094	3
1094	1
1095	16
1095	1
1096	16
1096	1
1097	483
1097	4
1097	3
1097	1
1098	2
1098	1
1099	484
1099	4
1099	3
1099	1
1100	62
1100	1
1101	16
1101	1
1102	2
1102	1
1103	2
1103	1
1104	485
1104	31
1104	1
1105	486
1105	1
1106	16
1106	1
1107	16
1107	1
1108	2
1108	1
1109	16
1109	1
1110	16
1110	1
1111	487
1111	35
1111	34
1112	16
1112	1
1113	41
1113	1
1114	22
1114	488
1114	21
1114	20
1114	19
1114	1
1115	41
1115	1
1116	6
1116	1
1117	489
1117	31
1117	1
1118	7
1118	1
1119	6
1119	1
1120	6
1120	1
1121	15
1121	1
1122	15
1122	1
1123	490
1123	4
1123	3
1123	1
1124	491
1124	1
1125	16
1125	1
1126	15
1126	1
1127	2
1127	1
1128	2
1128	1
1129	22
1129	492
1129	21
1129	20
1129	19
1129	1
1130	2
1130	1
1131	493
1131	35
1131	34
1132	15
1132	1
1133	16
1133	1
1134	41
1134	1
1135	22
1135	494
1135	21
1135	20
1135	19
1135	1
1136	41
1136	1
1137	6
1137	1
1138	495
1138	31
1138	1
1139	7
1139	1
1140	6
1140	1
1141	6
1141	1
1142	17
1142	1
1143	496
1143	1
1144	16
1144	1
1145	15
1145	1
1146	17
1146	1
1147	2
1147	1
1148	17
1148	1
1149	17
1149	1
1150	497
1150	35
1150	34
1151	498
1151	1
1152	16
1152	1
1153	15
1153	1
1154	15
1154	1
1155	2
1155	1
1156	15
1156	1
1157	15
1157	1
1158	499
1158	35
1158	34
1159	41
1159	1
1160	22
1160	500
1160	21
1160	20
1160	19
1160	1
1161	41
1161	1
1162	62
1162	1
1163	29
1163	1
1164	501
1164	1
1165	502
1165	1
1166	22
1166	503
1166	21
1166	20
1166	19
1166	1
1167	2
1167	1
1168	2
1168	1
1169	504
