376	[ebp+SystemTimeAsFileTime.dwHighDateTime]
377	0
378	dword_417048
379	0BB40E64Eh
380	loc_41299F
381	eax
382	dword_417048
383	eax
384	0FFFF0000h
385	loc_41299F
386	ecx
387	dword_417048
388	ecx
389	dword_41704C
390	ecx
391	loc_412A35
392	edx
393	[ebp+SystemTimeAsFileTime]
394	edx
395	ds:GetSystemTimeAsFileTime
396	eax
397	[ebp+SystemTimeAsFileTime.dwLowDateTime]
398	[ebp+var_C]
399	eax
400	ecx
401	[ebp+var_C]
402	ecx
403	[ebp+SystemTimeAsFileTime.dwHighDateTime]
404	[ebp+var_C]
405	ecx
406	ds:GetCurrentProcessId
407	eax
408	[ebp+var_C]
409	[ebp+var_C]
410	eax
411	ds:GetCurrentThreadId
412	eax
413	[ebp+var_C]
414	[ebp+var_C]
415	eax
416	ds:GetTickCount
417	eax
418	[ebp+var_C]
419	[ebp+var_C]
420	eax
421	edx
422	[ebp+PerformanceCount]
423	edx
424	ds:QueryPerformanceCounter
425	eax
426	[ebp+var_C]
427	eax
428	dword ptr [ebp+PerformanceCount]
429	[ebp+var_C]
430	eax
431	ecx
432	[ebp+var_C]
433	ecx
434	dword ptr [ebp+PerformanceCount+4]
435	[ebp+var_C]
436	ecx
437	[ebp+var_C]
438	0BB40E64Eh
439	loc_412A0A
440	[ebp+var_C]
441	0BB40E64Fh
442	loc_412A21
443	edx
444	[ebp+var_C]
445	edx
446	0FFFF0000h
447	loc_412A21
448	eax
449	[ebp+var_C]
450	eax
451	10h
452	eax
453	[ebp+var_C]
454	[ebp+var_C]
455	eax
456	ecx
457	[ebp+var_C]
458	dword_417048
459	ecx
460	edx
461	[ebp+var_C]
462	edx
463	dword_41704C
464	edx
465	esp
466	ebp
467	ebp
468	1
469	1
470	0
471	0
472	0
473	j__CRT_RTC_INITW
474	esp
475	14h
476	ebp
477	ebp
478	esp
479	esp
480	408h
481	eax
482	dword_417048
483	eax
484	ebp
485	[ebp+var_4]
486	eax
487	dword_417008
488	0FFFFFFFFh
489	eax
490	[ebp+arg_0]
491	[ebp+var_408]
492	eax
493	eax
494	[ebp+arg_4]
495	loc_412171
496	byte ptr [eax]
497	0
498	ebx
499	esi
500	loc_412152
501	ecx
502	eax
503	esi
504	[ecx+1]
505	esp
506	[esp+0]
507	dl
508	[ecx]
509	ecx
510	1
511	dl
512	dl
513	loc_4120A0
