1	134513272	1	134513278	134513380
2	134513272	1	134513283	134513472
3	134513272	1	134513288	134513760
4	134513344	6	134513372	134513328
5	134513600	7	134513621	134513272
6	134513684	31	134513737	134513812
7	134513508	32	134513532	134513312
8	134513812	36	134513829	134513424
