1	134513312	2	3	2
2	134513328	4	5	2
3	134513600	7	10	0
4	134513600	8	9	2
5	134513600	9	9	0
6	134513600	9	10	1
7	134513600	7	8	1
8	134513380	11	13	0
9	134513380	11	12	1
10	134513380	12	13	2
11	134513760	16	16	0
12	134513760	15	16	2
13	134513760	14	17	0
14	134513760	14	15	1
15	134513760	16	17	1
16	134513472	18	21	0
17	134513472	19	21	0
18	134513472	18	19	1
19	134513472	19	20	1
20	134513472	20	21	2
21	134513424	23	27	2
22	134513424	25	26	1
23	134513424	22	23	1
24	134513424	25	24	0
25	134513424	22	25	0
26	134513424	24	25	2
27	134513424	26	27	2
28	134513684	29	30	2
29	134513684	28	30	2
30	134513684	30	29	0
31	134513684	30	31	1
32	134513508	32	34	2
33	134513508	34	35	1
34	134513508	33	34	2
35	134513508	34	33	0
