385	[ebp+var_328]
386	ecx
387	edx
388	dword_41704C
389	[ebp+var_324]
390	edx
391	ds:IsDebuggerPresent
392	dword_417210
393	eax
394	1
395	j__crt_debugger_hook
396	esp
397	4
398	0
399	ds:SetUnhandledExceptionFilter
400	offset ExceptionInfo
401	ds:UnhandledExceptionFilter
402	dword_417210
403	0
404	loc_413466
405	1
406	j__crt_debugger_hook
407	esp
408	4
409	0C0000409h
410	ds:GetCurrentProcess
411	eax
412	ds:TerminateProcess
413	esp
414	ebp
415	ebp
416	eax
417	dword_417190
418	esi
419	esi
420	offset dword_41642C
421	eax
422	esi
423	eax
424	offset dword_416630
425	loc_4127B3
426	eax
427	[esi]
428	eax
429	eax
430	loc_4127A8
431	eax
432	esi
433	4
434	esi
435	offset dword_416630
436	loc_4127A0
437	esi
438	loc_411443
439	ebp
440	ebp
441	esp
442	esp
443	0
444	eax
445	edx
446	ebx
447	esi
448	edi
449	eax
450	[ebp+4]
451	0
452	eax
453	sub_4111A9
454	esp
455	8
456	edi
457	esi
458	ebx
459	edx
460	eax
461	esp
462	ebp
463	ebp
464	ds:__imp__crt_debugger_hook
465	eax
466	dword_417194
467	ds:__imp__CRT_RTC_INITW
468	sub_412630
469	byte_417160
470	0
471	locret_411668
472	0
473	1
474	0
475	0
476	0
477	byte_417160
478	1
479	j__CRT_RTC_INITW
480	eax
481	sub_4110FA
482	esp
483	18h
484	sub_412990
485	ebp
486	ebp
487	esp
488	esp
489	18h
490	[ebp+SystemTimeAsFileTime.dwLowDateTime]
491	0
492	[ebp+SystemTimeAsFileTime.dwHighDateTime]
493	0
494	dword_417048
495	0BB40E64Eh
496	loc_4129CF
497	eax
498	dword_417048
499	eax
500	0FFFF0000h
501	loc_4129CF
502	ecx
503	dword_417048
504	ecx
505	dword_41704C
506	ecx
507	loc_412A65
508	edx
509	[ebp+SystemTimeAsFileTime]
510	edx
511	ds:GetSystemTimeAsFileTime
512	eax
513	[ebp+SystemTimeAsFileTime.dwLowDateTime]
514	[ebp+var_C]
515	eax
516	ecx
517	[ebp+var_C]
518	ecx
519	[ebp+SystemTimeAsFileTime.dwHighDateTime]
520	[ebp+var_C]
521	ecx
522	ds:GetCurrentProcessId
523	eax
524	[ebp+var_C]
525	[ebp+var_C]
526	eax
527	ds:GetCurrentThreadId
528	eax
529	[ebp+var_C]
530	[ebp+var_C]
531	eax
532	ds:GetTickCount
533	eax
534	[ebp+var_C]
535	[ebp+var_C]
536	eax
537	edx
538	[ebp+PerformanceCount]
539	edx
540	ds:QueryPerformanceCounter
541	eax
542	[ebp+var_C]
543	eax
544	dword ptr [ebp+PerformanceCount]
545	[ebp+var_C]
546	eax
547	ecx
548	[ebp+var_C]
549	ecx
550	dword ptr [ebp+PerformanceCount+4]
551	[ebp+var_C]
552	ecx
553	[ebp+var_C]
554	0BB40E64Eh
555	loc_412A3A
556	[ebp+var_C]
557	0BB40E64Fh
558	loc_412A51
559	edx
560	[ebp+var_C]
561	edx
562	0FFFF0000h
563	loc_412A51
564	eax
565	[ebp+var_C]
566	eax
567	10h
568	eax
569	[ebp+var_C]
570	[ebp+var_C]
571	eax
572	ecx
573	[ebp+var_C]
574	dword_417048
575	ecx
576	edx
577	[ebp+var_C]
578	edx
579	dword_41704C
580	edx
581	esp
582	ebp
583	ebp
584	sub_412950
585	ebp
586	ebp
587	esp
588	eax
589	[ebp+arg_0]
590	eax
591	sub_4110FF
592	esp
593	4
594	eax
595	eax
596	eax
597	eax
598	eax
599	1
600	ebp
601	start_0
602	ebp
603	ebp
604	esp
605	sub_411050
606	sub_4117F0
607	ebp
608	sub_412D40
609	ebp
610	ebp
611	esp
612	eax
613	[ebp+arg_C]
614	eax
615	ecx
616	[ebp+arg_8]
617	ecx
618	edx
619	[ebp+arg_4]
620	edx
621	eax
622	[ebp+arg_0]
623	eax
624	offset sub_41101E
625	offset dword_417048
626	j__except_handler4_common
627	esp
628	18h
629	ebp
630	1
631	1
632	0
633	0
634	0
635	j__CRT_RTC_INITW
636	esp
637	14h
638	ebp
639	ebp
640	esp
641	offset TopLevelExceptionFilter
642	ds:SetUnhandledExceptionFilter
643	eax
644	eax
645	ebp
646	_lock
647	ds:__imp__lock
648	ebp
649	ebp
650	esp
651	eax
652	[ebp+arg_4]
653	eax
654	4
655	loc_411CBF
656	ecx
657	dword_417000[eax*4]
658	ecx
659	0FFFFFFFFh
660	edx
661	lpMultiByteStr[eax*4]
662	loc_411CBD
663	edx
664	eax
665	eax
666	[ebp+arg_0]
667	ecx
668	eax
669	sub_411D00
670	esp
671	10h
672	ebp
673	edx
674	off_417028
675	edx
676	eax
677	5
678	eax
679	eax
680	[ebp+arg_0]
681	ecx
682	1
683	ecx
684	eax
685	sub_411D00
686	esp
687	10h
688	ebp
689	?terminate@@YAXXZ
690	ds:__imp_?terminate@@YAXXZ
691	ebp
692	ebp
693	esp
694	sub_411AE0
695	dword_417170
696	eax
697	1
698	ds:__set_app_type
699	esp
700	4
701	0FFFFFFFFh
702	ds:_encode_pointer
703	esp
704	4
705	dword_417598
706	eax
707	eax
708	dword_417598
709	dword_4175A8
710	eax
711	ds:__p__fmode
712	ecx
713	dword_4171A4
714	[eax]
715	ecx
716	ds:__p__commode
717	edx
718	dword_4171A0
719	[eax]
720	edx
721	eax
722	ds:_adjust_fdiv
723	ecx
724	[eax]
725	dword_4175AC
726	ecx
727	sub_41114F
728	sub_41112C
729	dword_417038
730	0
731	loc_41171C
732	offset sub_41119F
733	ds:__setusermatherr
734	esp
735	4
736	sub_411005
737	dword_417034
738	0FFFFFFFFh
739	loc_411735
740	0FFFFFFFFh
741	ds:_configthreadlocale
742	esp
743	4
744	eax
745	eax
746	ebp
747	ebp
748	ebp
749	esp
750	eax
751	eax
752	ebp
753	_initterm
754	ds:__imp__initterm
755	ds:__imp__XcptFilter
756	ebp
757	ebp
758	esp
759	eax
760	[ebp+arg_0]
761	ecx
762	[eax]
763	dword ptr [ecx]
764	0E06D7363h
765	loc_41269F
766	edx
767	[ebp+arg_0]
768	eax
769	[edx]
770	dword ptr [eax+10h]
771	3
772	loc_41269F
773	ecx
774	[ebp+arg_0]
775	edx
776	[ecx]
777	dword ptr [edx+14h]
778	19930520h
779	loc_412693
780	eax
781	[ebp+arg_0]
782	ecx
783	[eax]
784	dword ptr [ecx+14h]
785	19930521h
786	loc_412693
787	edx
788	[ebp+arg_0]
789	eax
790	[edx]
791	dword ptr [eax+14h]
792	19930522h
793	loc_412693
794	ecx
795	[ebp+arg_0]
796	edx
797	[ecx]
798	dword ptr [edx+14h]
799	1994000h
800	loc_41269F
801	j_?terminate@@YAXXZ
802	eax
803	1
804	loc_4126A1
805	eax
806	eax
807	ebp
808	4
809	sub_411680
810	ebp
811	ebp
812	esp
813	esp
814	0Ch
815	eax
816	[ebp+arg_0]
817	[ebp+var_8]
818	eax
819	ecx
820	[ebp+var_8]
821	edx
822	word ptr [ecx]
823	edx
824	5A4Dh
825	loc_412ADE
826	eax
827	eax
828	loc_412B19
829	eax
830	[ebp+var_8]
831	ecx
832	[ebp+var_8]
833	ecx
834	[eax+3Ch]
835	[ebp+var_C]
836	ecx
837	edx
838	[ebp+var_C]
839	dword ptr [edx]
840	4550h
841	loc_412AF9
842	eax
843	eax
844	loc_412B19
845	eax
846	[ebp+var_C]
847	eax
848	18h
849	[ebp+var_4]
850	eax
851	ecx
852	[ebp+var_4]
853	edx
854	word ptr [ecx]
855	edx
856	10Bh
857	loc_412B14
858	eax
859	eax
860	loc_412B19
861	eax
862	1
863	esp
864	ebp
865	ebp
866	sub_412B40
867	ebp
868	ebp
869	esp
870	esp
871	0Ch
872	eax
873	[ebp+arg_0]
874	ecx
875	[ebp+arg_0]
876	ecx
877	[eax+3Ch]
878	[ebp+var_4]
879	ecx
880	[ebp+var_8]
881	0
882	edx
883	[ebp+var_4]
884	eax
885	word ptr [edx+14h]
886	ecx
887	[ebp+var_4]
888	edx
889	[ecx+eax+18h]
890	[ebp+var_C]
891	edx
892	loc_412B7E
893	eax
894	[ebp+var_8]
895	eax
896	1
897	[ebp+var_8]
898	eax
899	ecx
900	[ebp+var_C]
901	ecx
902	28h
903	[ebp+var_C]
904	ecx
905	edx
906	[ebp+var_4]
907	eax
908	word ptr [edx+6]
909	[ebp+var_8]
910	eax
911	loc_412BAD
912	ecx
913	[ebp+var_C]
914	edx
915	[ebp+arg_4]
916	edx
917	[ecx+0Ch]
918	loc_412BAB
919	eax
920	[ebp+var_C]
921	ecx
922	[eax+0Ch]
923	edx
924	[ebp+var_C]
925	ecx
926	[edx+8]
927	[ebp+arg_4]
928	ecx
929	loc_412BAB
930	eax
931	[ebp+var_C]
932	loc_412BAF
933	loc_412B6C
934	eax
935	eax
936	esp
937	ebp
938	ebp
939	sub_411640
940	ebp
941	ebp
942	esp
943	eax
944	large fs:18h
945	ebp
946	sub_412090
947	ebp
948	ebp
949	esp
950	esp
951	408h
952	eax
953	dword_417048
954	eax
955	ebp
956	[ebp+var_4]
957	eax
958	dword_417008
959	0FFFFFFFFh
960	eax
961	[ebp+arg_0]
962	[ebp+var_408]
963	eax
964	eax
965	[ebp+arg_4]
966	loc_4121A1
967	byte ptr [eax]
968	0
969	ebx
970	esi
971	loc_412182
972	ecx
973	eax
974	esi
975	[ecx+1]
976	esp
977	[esp+0]
978	dl
979	[ecx]
980	ecx
981	1
982	dl
983	dl
984	loc_4120D0
985	ecx
986	esi
987	ecx
988	2Dh
989	ecx
990	400h
991	loc_412182
992	ebx
993	[ebp+MultiByteStr]
994	ecx
995	ecx
996	loc_412100
997	dl
