4270212	4293312	4
4270134	4293312	7
4270279	4293280	4
4270134	4293312	6
4270187	4289960	7
4270156	4293200	7
4270279	4293280	6
4270150	4270170	0
4270156	4293200	6
4270279	4293280	7
4270172	4264066	4
4270206	4289944	7
4270300	4270307	4
4270156	4293200	4
4270090	4264061	7
4270194	4293312	4
4270270	4289960	7
4270194	4293312	7
4270108	4288584	7
4270194	4293312	6
4270165	4270321	2
4270246	4264386	4
4270150	4270152	1
4270236	4293280	7
4270085	4287136	7
4270128	4289960	7
4270236	4293280	6
4270261	4293280	6
4270261	4293280	7
4270288	4289944	7
4270236	4293280	4
4270305	4270318	2
4270212	4293312	7
4270261	4293280	4
4270212	4293312	6
4270134	4293312	4
4268631	4268815	0
4268612	4284020	7
4268691	4283812	7
4268598	4293084	4
4268598	4293084	7
4268840	4263966	4
4268639	4268645	1
4268606	4268815	0
4268598	4293084	6
4268587	4268593	1
4268593	4284032	7
4268753	4293092	7
4268741	4283792	7
4268680	4283840	7
4268753	4293092	6
4268824	4267264	4
4268657	4283956	7
4268651	4284008	7
4268715	4268928	4
4268587	4268832	0
4268564	4288528	7
4268639	4268815	0
4268723	4283808	7
4268767	4288908	6
4268606	4268612	1
4268753	4293092	4
4268618	4293088	4
4268767	4288908	7
4268815	4283704	7
4268618	4293088	7
4268631	4268637	1
4268618	4293088	6
4268666	4283944	7
4268675	4283928	7
4268553	4288584	7
4268806	4263966	4
4268732	4283804	7
4268626	4288908	7
4268790	4267264	4
4269826	4264276	4
4269804	4284488	7
4269809	4284368	7
4269799	4284540	7
4263941	4269792	2
4269835	4264211	4
4264925	4264266	4
4264914	4293308	4
4264939	4293316	4
4264914	4293308	7
4264968	4264266	4
4264914	4293308	6
4264939	4293316	6
4264950	4264266	4
4263951	4264880	2
4264939	4293316	7
4273022	4289220	7
4273235	4289040	7
4273266	4293032	7
4272928	4288584	7
4273120	4289244	7
4273066	4289200	7
4273259	4293028	6
4272934	4272936	1
4273104	4289228	7
4273052	4289248	7
4273095	4289240	7
4273046	4289204	7
4273161	4288964	7
4273112	4289232	7
4264081	4273008	2
4272938	4264081	2
4273259	4293028	7
